"reference_date","reference_date_utc_offset","delivery_begin","delivery_begin_utc_offset","delta_base","delta_co2","delta_fuel","delta_marginal_cost","delta_peak","eh20_bucket","eoh","full_eur_per_mwh","full_mio_eur","gamma_co2","gamma_fuel","gamma_marginal_cost","gamma_power","hours","number_of_starts","pmax","running_hours","season","spread_eur_per_mwh","static_eur_per_mwh","static_mio_eur","term_flex_eur_per_mwh","term_flex_mio_eur"
"2020-12-16 00:00:00","1","2021-01-01 00:00:00","1","358.6856347588157","-100602.11237251337","-738.7247363410995","-381.20781911823747","133.31436524118428","1.0","1668.3130745743774","7.15600064627232","2.61943972456669","5557.168576528314","40.80647806179221","21.057570895594438","16.027245815577945","744.0","47.12312517654957","492.0","725.850571043386","1.0","6.302736923490762","6.7921380351141","2.486248543477446","0.36386261115822016","0.1331911810892441"
"2020-12-16 00:00:00","1","2021-02-01 00:00:00","1","337.263829194109","-85718.8571619576","-696.8761101657636","-359.61246332115206","131.12205685060027","2.0","2459.6293037518626","8.376440122442798","2.7694521390425275","4247.83413176432","34.53398965387792","17.82074734171069","13.193469627474393","672.0","92.27281526748723","492.0","614.1729984021182","1.0","7.000711604014789","7.394997251737301","2.4449635713583935","0.9814428707054965","0.32448856768413403"
"2020-12-16 00:00:00","1","2021-03-01 00:00:00","1","287.1346746027626","-76664.08312116956","-563.7046400598335","-291.1749525079442","110.62318343949265","3.0","2396.0572636849784","6.026116602147137","2.15363162962515","5256.21044364911","38.64847912591533","19.963413948123947","16.850370163173427","743.0","90.99812770674995","481.0","576.0947095499794","1.0","3.7460320628917145","4.0033348068040615","1.430723803260056","2.022781795343075","0.7229078263650941"
"2020-12-16 00:00:00","1","2021-04-01 00:00:00","2","262.50715013364976","-68232.67044101268","-517.7359828976771","-267.43038733171267","118.78467296987205","4.0","2013.4867662776462","4.958283851572394","1.7171528634765514","5499.253822924282","41.727248322735505","21.553715696521625","19.229407465817165","720.0","74.57048208517352","481.0","522.0771245741757","1.0","2.3671632951782158","2.820251837530551","0.9767096163735804","2.1380320140418427","0.7404432471029709"
"2020-12-16 00:00:00","1","2021-05-01 00:00:00","2","223.28345652304014","-58603.01923529722","-430.32396549573326","-222.27874548442716","121.62550037494579","5.0","1926.017366190112","3.8027650358569374","1.360872706791907","5669.636428932494","41.63233333117746","21.504688482276464","21.1678026518716","744.0","72.87443218046305","481.0","468.528722580851","1.0","0.31187016834704906","1.3243593537555594","0.4739405357723795","2.478405682101378","0.8869321710195276"
"2020-12-16 00:00:00","1","2021-06-01 00:00:00","2","302.2370876658656","-76933.95043251466","-583.7595713011635","-299.265382977655","98.11877501242716","6.0","3019.9998293143362","7.090857392008362","2.3587028028776618","4540.481140074834","34.45227118755753","17.662018129164476","13.653636866306233","720.0","121.7464787896755","462.0","585.070253520826","1.0","5.369607201895789","5.182475668377064","1.7238987063289466","1.9083817236312983","0.6348040965487152"
"2020-12-16 00:00:00","1","2021-07-01 00:00:00","2","255.1927132092284","-65362.25902316041","-479.95729338915186","-246.05096049880726","102.46023972566705","7.0","2573.078277132044","5.2377552646962515","1.800363141623513","4816.032766389086","35.36429257456545","18.12956751607796","16.11257798626989","744.0","102.5294915220151","462.0","522.4884466917418","1.0","2.367648076390907","2.601761997830202","0.8942984479901795","2.6359932668660497","0.9060646936333335"
"2020-12-16 00:00:00","1","2021-08-01 00:00:00","2","243.14141748172267","-61092.10639225776","-448.60141723498793","-229.97631479328155","101.88627852080988","8.0","2818.820228408362","5.10326315719539","1.754134438496457","4527.088693620502","33.24256641057672","17.04186082267932","15.682800693106039","744.0","115.98702322713918","462.0","499.07976386557795","1.0","1.656660337618689","2.1485225451117342","0.7385073573861661","2.954740612083656","1.0156270811102908"
"2020-12-16 00:00:00","1","2021-09-01 00:00:00","2","329.90154135761037","-80497.64752009822","-610.8001986496816","-314.8519910399523","86.59926738764975","9.0","4563.545606907923","9.494075280220963","3.253809480037329","3873.635954645638","29.39238205692123","15.15102652632944","10.751423626651398","720.0","198.44358832360547","476.0","594.6738404358138","1.0","7.403342802296706","7.223865172926523","2.4757630720653783","2.2702101072944405","0.7780464079719507"
"2020-12-16 00:00:00","1","2021-10-01 00:00:00","2","264.8578044509556","-66479.79349435627","-487.5081341911873","-251.29806283233037","113.92022649754222","10.0","3448.454241262935","6.65730329687034","2.36081289513616","4027.993171421846","29.537989399762676","15.226083413843584","13.226127114455807","745.0","145.0944605438998","476.0","546.5650303849387","1.0","2.9591271912448676","3.7456527491380114","1.3282833778993215","2.9116505477323282","1.0325295172368385"
"2020-12-16 00:00:00","1","2021-11-01 00:00:00","1","318.6226620752418","-78745.32154152177","-597.5038963503347","-307.99808486625847","100.94396747989805","11.0","5303.329309368535","10.811031946920927","3.7051568688487406","3161.9380200670394","23.992159153380587","12.367348759036346","8.687105853108115","720.0","234.81897311419132","476.0","606.9498470847085","1.0","8.258593149374938","8.3768338562674","2.8709084992199636","2.4341980906535277","0.834248369628777"
"2020-12-16 00:00:00","1","2021-12-01 00:00:00","1","315.619411297722","-79926.10528499461","-586.9001123435706","-302.860999314683","107.7046615989215","12.0","5310.888269697002","10.551120322834787","3.862216491933028","3464.0021744798823","25.436285905730188","13.126013790492715","9.65170489932777","744.0","235.3061260911137","492.0","604.7657478747287","1.0","7.181810840021626","7.690859886579489","2.8152238797626485","2.860260436255299","1.0469926121703796"
"2020-12-16 00:00:00","1","2022-01-01 00:00:00","1","274.523585223061","-68664.537963717","-504.2060400820091","-260.18796375752515","125.70897836241198","1.0","4523.722594212821","8.535848298399335","3.1245301979324798","3480.1599707534833","25.55493315389006","13.187239923164848","11.084483088421491","744.0","197.74481370244615","492.0","568.8263201638971","1.0","3.942778689864255","5.385268848109213","1.9712668913126812","3.150579450290122","1.1532633066197986"
"2020-12-16 00:00:00","1","2022-02-01 00:00:00","1","282.61141042336675","-63354.65263441279","-515.059875394219","-265.7889226599296","118.0273021115048","2.0","5031.155211393272","9.195192898099185","3.0401514567411447","3075.9685680328294","25.006971413918915","12.90447248682685","10.527597857175145","672.0","225.7998860383932","492.0","515.157490625408","1.0","4.656763683027215","5.873157243723703","1.9418067405489055","3.3220356543754814","1.0983447161922393"
"2020-12-16 00:00:00","1","2022-03-01 00:00:00","1","246.72353130611725","-59222.913135095645","-435.4611647718951","-224.9323049000486","108.69468863443912","3.0","4801.598243526663","6.991098661727868","2.498499813024291","3319.054528428615","24.404732465523676","12.60597538431417","11.667570794986625","743.0","215.128433015521","481.0","499.02958321624277","1.0","1.6771417257071306","3.235130153226789","1.1561805195506496","3.755968508501079","1.3423192934736412"
